"SAMPLING_EVENTS_ID","CUSTODY_NUMBER","SWM_SITE_ID","SWM_SITE_NUMBER","SITE_ADDITIONAL_DESCRIPTION","PROGRAM_CATEGORY","SAMPLE_TYPE","MATRIX_TYPE","SWM_WATERSHED","HUC_12_WATERSHED","HUC_12_WATERSHED_NAME","LOCATION_DESCRIPTION","COLLECT_DATE","COLLECT_TIME","SAMPLER_NAME","DATE_ANALYZED","LATITUDE","LONGITUDE","COMMENTS","APPROVED_BY","DATE_LAB_DATA_RECVD","RECORD_CREATED","APPROVED_DATE","NUMBER_OF_CONTAINERS","TURN_AROUND_TIME","SAMPLES_FOR_LAB","MODIFIED_BY","HUC_12_SUBNAME","EVENT_COMMENT","DUPLICATE","HABITAT_SCORE","HABITAT_FLAG","LABORATORY","STREAM_LOCATION","GBA_SN_ID","FLOW_SEVERITY","DAYS_SINCE_LAST_RAINFALL","INSTANTANEOUS_FLOW","OUTFALL_NUM","ROWID"
"3427","20150730-CM-3","FARM-1","","","Bioassessment","Grab","Water","","120301031005","Farmers Branch-Elm Fork Trinity River","11600 Luna Rd","2015-07-30 00:00:00","2015-07-30 10:30:00","christopher.morris","2015-07-30 00:00:00","","","","","","2015-07-30 00:00:00","","5","Normal","True","","Farmers Branch-Elm Fork Trinity River - EFACB","","","","","TTI","","","","","","","{430FAB5A-C348-45FA-949E-FEA5F66859E2}"
"3445","20150803-CM-1","fiv-b","","","Bioassessment","Grab","Water","","120301050108","Five Mile Creek-Trinity River","5322 bonnie view rd","2015-08-03 00:00:00","2015-08-03 09:00:00","christopher.morris","2015-08-03 00:00:00","","","","","","2015-08-03 00:00:00","","5","Normal","True","","Five Mile Creek-Trinity River - ELAMC","","","","","TTI","","","","","","","{F7C2CB19-5EB1-4727-ADA1-1E2A62B1F01C}"
"3446","20150803-CM-2","fiv-a","","","Bioassessment","Grab","Water","","120301050108","Five Mile Creek-Trinity River","9915 s central expwy","2015-08-03 00:00:00","2015-08-03 10:30:00","christopher.morris","2015-08-03 00:00:00","","","","","","2015-08-03 00:00:00","","5","Normal","True","","Five Mile Creek-Trinity River - ELAMC","","","","","TTI","","","","","","","{AC78508E-6646-4A3B-91D1-20D390CD285A}"
"3447","20150803-CM-3","smc-a","","","Bioassessment","Grab","Water","","120301060504","South Mesquite Creek","371 E Bruton Rd. (Hodges Park)","2015-08-03 00:00:00","2015-08-03 11:10:00","christopher.morris","2015-08-03 00:00:00","","","","","","2015-08-03 00:00:00","","5","Normal","True","","South Mesquite Creek","","","","","TTI","","","","","","","{FE5E83B9-A104-4E44-B657-B65023911196}"
"3448","20150803-CM-4","bab-b","","","Bioassessment","Grab","Water","","120301031007","Bachman Branch-Elm Fork Trinity River","9100 midway rd","2015-08-03 00:00:00","2015-08-03 10:42:00","christopher.morris","2015-08-03 00:00:00","","","","","","2015-08-03 00:00:00","","5","Normal","True","","Bachman Branch-Elm Fork Trinity River - EFTRR","","","","","TTI","","","","","","","{5A82D18C-F3FC-48CF-9317-DBF846ACA8BA}"
"3449","20150803-CM-5","dix-a","","","Bioassessment","Grab","Water","","120301050105","White Rock Creek-White Rock Lake","900 peavy rd","2015-08-03 00:00:00","2015-08-03 12:17:00","christopher.morris","2015-08-03 00:00:00","","","","","","2015-08-03 00:00:00","","5","Normal","True","","White Rock Creek-White Rock Lake","","","","","TTI","","","","","","","{A74B1628-1574-44EB-A2A9-40E69CFEFB49}"
"3465","20150804-CM-1","kni-a","","","Bioassessment","Grab","Water","","120301050101","Headwaters Turtle Creek","1715 inwood rd","2015-08-04 00:00:00","2015-08-04 10:40:00","christopher.morris","2015-08-04 00:00:00","","","","","","2015-08-04 00:00:00","","6","Normal","True","","Headwaters Turtle Creek - DALEB","","","","","TTI","","","","","","","{ED0C2CED-A163-4C4A-92D0-EBA35D159E54}"
"3466","20150804-CM-2","ceb-b","","","Bioassessment","Grab","Water","","120301050101","Headwaters Turtle Creek","260 E Clarendon","2015-08-04 00:00:00","2015-08-04 11:40:00","christopher.morris","2015-08-04 00:00:00","","","","","","2015-08-04 00:00:00","","6","Normal","True","","Headwaters Turtle Creek - DALEB","","","","","TTI","","","","","","","{28F322E7-F671-425B-A7B5-D39BC366CB62}"
"3467","20150804-CM-3","mck-c","","","Bioassessment","Grab","Water","","120301050104","Floyd Branch-White Rock Creek","6700 frankford rd","2015-08-04 00:00:00","2015-08-04 12:45:00","christopher.morris","2015-08-04 00:00:00","","","","","","2015-08-04 00:00:00","","6","Normal","True","","Floyd Branch-White Rock Creek","","","","","TTI","","","","","","","{B1EBD322-A306-41CC-9614-6B0B9D530535}"
"3485","20150729-SM-1","smc-b","","","Bioassessment","Grab","Water","","120301060504","South Mesquite Creek","1700 New Market Rd","2015-07-29 00:00:00","2015-07-29 10:00:00","samuel.mosazghi","2015-07-29 00:00:00","","","","","","2015-08-11 00:00:00","","9","Normal","True","","South Mesquite Creek","","","","","TTI","","","","","","","{2206F5FD-2C79-4EA9-97CA-7AD1D3ADFB28}"
"3486","20150729-SM-2","tro-a","","","Bioassessment","Grab","Water","","120301050101","Headwaters Turtle Creek","3110 stemmons frwy","2015-07-29 00:00:00","2015-07-29 11:58:00","samuel.mosazghi","2015-07-29 00:00:00","","","","","","2015-08-11 00:00:00","","9","Normal","True","","Headwaters Turtle Creek - DALEB","","","","","TTI","","","","","","","{B43B8D27-4A21-4FF5-AC59-A5AFE516026D}"
"3487","20150729-SM-3","coo-a","","","Bioassessment","Grab","Water","","120301050102","Turtle Creek-Trinity River","2022 edgefield ave","2015-07-29 00:00:00","2015-07-29 13:07:00","samuel.mosazghi","2015-07-29 00:00:00","","","","","","2015-08-11 00:00:00","","9","Normal","True","","Turtle Creek-Trinity River - CDRCK","","","","","TTI","","","","","","","{0834DE6F-F015-4438-B2EA-423318422222}"
"3488","20150811-SM-1","WDAL-2","","","Bioassessment","Grab","Water","","120301020706","Delaware Creek-West Fork Trinity River","1302 Morocco Ave","2015-08-11 00:00:00","2015-08-11 09:17:00","samuel.mosazghi","2015-08-11 00:00:00","","","","","","2015-08-11 00:00:00","","3","Normal","True","","Delaware Creek-West Fork Trinity River - DELCK","","","","","TTI","","","","","","","{50140D7F-5E1C-4F3C-9270-3ADFA0D0647C}"
"3489","20150811-SM-2","LMOC-1","","","Bioassessment","Grab","Water","","120301020706","Delaware Creek-West Fork Trinity River","6400 Singleton Blvd","2015-08-11 00:00:00","2015-08-11 09:48:00","samuel.mosazghi","2015-08-11 00:00:00","","","","","","2015-08-11 00:00:00","","3","Normal","True","","Delaware Creek-West Fork Trinity River - DELCK","","","","","TTI","","","","","","","{F3EB2416-A328-452D-93CA-5FBCE8EDC370}"
"3490","20150811-SM-3","WDAL-1","","","Bioassessment","Grab","Water","","120301020706","Delaware Creek-West Fork Trinity River","3300 Walton Walker Blvd","2015-08-11 00:00:00","2015-08-11 11:10:00","samuel.mosazghi","2015-08-11 00:00:00","","","","","","2015-08-11 00:00:00","","3","Normal","True","","Delaware Creek-West Fork Trinity River - DELCK","","","","","TTI","","","","","","","{025FE135-0B27-436E-959C-4E2BCC159FA7}"
"3491","20150811-CE-1","jac-a","","","Bioassessment","Grab","Water","","120301050105","White Rock Creek-White Rock Lake","6910 Skillman","2015-08-11 00:00:00","2015-08-11 12:00:00","chris.eggleston","2015-08-11 00:00:00","","","","","","2015-08-11 00:00:00","","3","Normal","True","","White Rock Creek-White Rock Lake","","","","","TTI","","","","","","","{A573EE44-BF81-4F0C-AB77-EDDE7E896304}"
"3492","20150811-CE-2","UWRC-1","","","Bioassessment","Grab","Water","","120301050103","Headwaters White Rock Creek","5900 Kelly Springs","2015-08-11 00:00:00","2015-08-11 09:42:00","chris.eggleston","2015-08-11 00:00:00","","","","","","2015-08-11 00:00:00","","3","Normal","True","","Headwaters White Rock Creek","","","","","TTI","","","","","","","{85EB4C4B-AC61-4DD8-A0AE-C3BCF26EAB4D}"
"3493","20150811-CE-2_dup","UWRC-1","","","Bioassessment","Grab","Water","","120301050103","Headwaters White Rock Creek","5900 Kelly Springs","2015-08-11 00:00:00","2015-08-11 09:42:00","chris.eggleston","2015-08-11 00:00:00","","","","","","2015-08-11 00:00:00","","3","Normal","True","","Headwaters White Rock Creek","","True","","","TTI","","","","","","","{8EBD24FA-9A14-45DB-B6EF-C4B8A3C0F845}"
"3494","20150811-CE-3","cot-c","","","Bioassessment","Grab","Water","","120301050104","Floyd Branch-White Rock Creek","8500 spring valley rd","2015-08-11 00:00:00","2015-08-11 10:30:00","chris.eggleston","2015-08-11 00:00:00","","","","","","2015-08-11 00:00:00","","3","Normal","True","","Floyd Branch-White Rock Creek","","","","","TTI","","","","","","","{5AD7A1F0-0A7D-4B54-B995-D3EE744F025E}"
"3495","20150811-CE-4","whc-c","","","Bioassessment","Grab","Water","","120301050105","White Rock Creek-White Rock Lake","8600 royal ln","2015-08-11 00:00:00","2015-08-11 11:15:00","chris.eggleston","2015-08-11 00:00:00","","","","","","2015-08-11 00:00:00","","3","Normal","True","","White Rock Creek-White Rock Lake","","","","","TTI","","","","","","","{D33DF111-5F7E-40D0-98FF-E8C2B25D679F}"
"3496","20150812-SM-1","moc-b","","","Bioassessment","Grab","Water","","120301020606","Fish Creek-Mountain Creek Lake","8900 Camp Wisdom Rd","2015-08-12 00:00:00","2015-08-12 09:20:00","samuel.mosazghi","2015-08-12 00:00:00","","","","","","2015-08-12 00:00:00","","3","Normal","True","","Fish Creek-Mountain Creek Lake","","","","","TTI","","","","","","","{3857451D-F4AE-4565-B0CC-21F2B03E07AA}"
"3497","20150812-SM-1_dup","moc-b","","","Bioassessment","Grab","Water","","120301020606","Fish Creek-Mountain Creek Lake","8900 Camp Wisdom Rd","2015-08-12 00:00:00","2015-08-12 09:28:00","samuel.mosazghi","2015-08-12 00:00:00","","","","","","2015-08-12 00:00:00","","3","Normal","True","","Fish Creek-Mountain Creek Lake","","True","","","TTI","","","","","","","{6E5CBE24-2F71-4A5F-94C0-BC873264338A}"
"3498","20150812-SM-2","art-a","","","Bioassessment","Grab","Water","","120301020606","Fish Creek-Mountain Creek Lake","4200 mountain creek pkw","2015-08-12 00:00:00","2015-08-12 09:45:00","samuel.mosazghi","2015-08-12 00:00:00","","","","","","2015-08-12 00:00:00","","3","Normal","True","","Fish Creek-Mountain Creek Lake","","","","","TTI","","","","","","","{10F6728B-724B-466B-B7B2-F950381D164C}"
"3499","20150812-SM-3","fiv-e","","","Bioassessment","Grab","Water","","120301050107","Headwaters  Fivemile Creek","3500 Walton Walker Blvd","2015-08-12 00:00:00","2015-08-12 10:18:00","samuel.mosazghi","2015-08-12 00:00:00","","","","","","2015-08-12 00:00:00","","3","Normal","True","","Headwaters  Fivemile Creek","","","","","TTI","","","","","","","{33BF8DB7-F175-4C1F-8418-C78633BC7740}"
"3500","20150812-SM-4","cro-a","","","Bioassessment","Grab","Water","","120301050107","Headwaters  Fivemile Creek","2306 five mile pkwy","2015-08-12 00:00:00","2015-08-12 10:50:00","samuel.mosazghi","2015-08-12 00:00:00","","","","","","2015-08-12 00:00:00","","3","Normal","True","","Headwaters  Fivemile Creek","","","","","TTI","","","","","","","{CB357F95-F0F8-474D-987C-156325081C8F}"
"3505","20150813-SM-1","lac-a","","","Bioassessment","Grab","Water","","120301050102","Turtle Creek-Trinity River","826 blaylock dr","2015-08-13 00:00:00","2015-08-13 10:22:00","samuel.mosazghi","2015-08-13 00:00:00","","","","","","2015-08-17 00:00:00","","3","Normal","True","","Turtle Creek-Trinity River - CDRCK","","","","","TTI","","","","","","","{E0980461-DF5E-469E-A0A5-0A07A123F47C}"
"3506","20150813-SM-2","DAWB-3","","","Bioassessment","Grab","Water","","120301050102","Turtle Creek-Trinity River","200 E Greenbriar   Coomb Creek Pump Station","2015-08-13 00:00:00","2015-08-13 11:04:00","samuel.mosazghi","2015-08-13 00:00:00","","","","","","2015-08-17 00:00:00","","3","Normal","True","","Turtle Creek-Trinity River - CDRCK","","","","","TTI","","","","","","","{079D7925-E022-4138-8E1D-9876BCC2B783}"
"3507","20150813-SM-3","fil-a","","","Bioassessment","Grab","Water","","120301050102","Turtle Creek-Trinity River","3680 holystone st","2015-08-13 00:00:00","2015-08-13 11:45:00","samuel.mosazghi","2015-08-13 00:00:00","","","","","","2015-08-17 00:00:00","","3","Normal","True","","Turtle Creek-Trinity River - CDRCK","","","","","TTI","","","","","","","{D2A45BFF-F21F-46E9-87F0-53D63947DB88}"
"3508","20150813-SM-4","DAEB-1","","","Bioassessment","Grab","Water","","120301050101","Headwaters Turtle Creek","1100 Conveyor, Hampton Pump Station","2015-08-13 00:00:00","2015-08-13 12:19:00","samuel.mosazghi","2015-08-13 00:00:00","","","","","","2015-08-17 00:00:00","","3","Normal","True","","Headwaters Turtle Creek - DALEB","","","","","TTI","","","","","","","{08562DEF-C122-41C6-95B5-E799A61517BD}"
"3509","20150817-SM-1","lac-b","","","Bioassessment","Grab","Water","","120301050102","Turtle Creek-Trinity River","222 E 5th st","2015-08-17 00:00:00","2015-08-17 09:10:00","samuel.mosazghi","2015-08-17 00:00:00","","","","","","2015-08-17 00:00:00","","3","Normal","True","","Turtle Creek-Trinity River - CDRCK","","","","","TTI","","","","","","","{A2475123-033F-43C9-BC8B-7A97E3F18517}"
"3510","20150817-SM-2","cec-b","","","Bioassessment","Grab","Water","","120301050102","Turtle Creek-Trinity River","200 Clarendon (Cumberland intersection)","2015-08-17 00:00:00","2015-08-17 09:36:00","samuel.mosazghi","2015-08-17 00:00:00","","","","","","2015-08-17 00:00:00","","3","Normal","True","","Turtle Creek-Trinity River - CDRCK","","","","","TTI","","","","","","","{AD6E38D8-B998-451C-91F6-FC3AA436BB59}"
"3511","20150817-SM-2_dup","cec-b","","","Bioassessment","Grab","Water","","120301050102","Turtle Creek-Trinity River","200 Clarendon (Cumberland intersection)","2015-08-17 00:00:00","2015-08-17 09:47:00","samuel.mosazghi","2015-08-17 00:00:00","","","","","","2015-08-17 00:00:00","","3","Normal","True","","Turtle Creek-Trinity River - CDRCK","","True","","","TTI","","","","","","","{D2182167-2D70-430C-9DEC-5D59ACED4DA3}"
"3512","20150817-SM-3","woo-a","","","Bioassessment","Grab","Water","","120301050107","Headwaters  Fivemile Creek","829 w redbird ln","2015-08-17 00:00:00","2015-08-17 10:14:00","samuel.mosazghi","2015-08-17 00:00:00","","","","","","2015-08-17 00:00:00","","3","Normal","True","","Headwaters  Fivemile Creek","","","","","TTI","","","","","","","{CAFB2EDC-68AE-4B8A-ABF6-2670702983EB}"
"3513","20150817-SM-4","ric-b","","","Bioassessment","Grab","Water","","120301050107","Headwaters  Fivemile Creek","530 e camp wisdom rd","2015-08-17 00:00:00","2015-08-17 10:53:00","samuel.mosazghi","2015-08-17 00:00:00","","","","","","2015-08-17 00:00:00","","3","Normal","True","","Headwaters  Fivemile Creek","","","","","TTI","","","","","","","{C6A3E10C-3FAF-4378-A5F4-3F7FAA3CE150}"
"3514","20150818-CM-1","mcc-a","","","Bioassessment","Grab","Water","","120301050105","White Rock Creek-White Rock Lake","3605 w lawther rd","2015-08-18 00:00:00","2015-08-18 10:30:00","christopher.morris","2015-08-18 00:00:00","","","","","","2015-08-18 00:00:00","","3","Normal","True","","White Rock Creek-White Rock Lake","","","","","TTI","","","","","","","{CF80F71E-881D-4635-BF73-A2AE730E41DE}"
"3515","20150818-CM-2","spc-a","","","Bioassessment","Grab","Water","","120301060407","Pittman Creek-Spring Creek","41000 190 frwy","2015-08-18 00:00:00","2015-08-18 12:10:00","christopher.morris","2015-08-18 00:00:00","","","","","","2015-08-18 00:00:00","","3","Normal","True","","Pittman Creek-Spring Creek","","","","","TTI","","","","","","","{37ADACE0-987C-4EB7-81C8-93BFEE16476A}"
"3516","20150818-CM-2_dup","spc-a","","","Bioassessment","Grab","Water","","120301060407","Pittman Creek-Spring Creek","41000 190 frwy","2015-08-18 00:00:00","2015-08-18 12:10:00","christopher.morris","2015-08-18 00:00:00","","","","","","2015-08-18 00:00:00","","3","Normal","True","","Pittman Creek-Spring Creek","","True","","","TTI","","","","","","","{9739C3C9-B326-4616-8600-BDD47A44B943}"
"3525","20150825-CM-1","ela-a","","","Bioassessment","Grab","Water","","120301050108","Five Mile Creek-Trinity River","7306 Gayglen Dr","2015-08-25 00:00:00","2015-08-25 09:54:00","christopher.morris","2015-08-25 00:00:00","","","","","","2015-08-25 00:00:00","","4","Normal","True","","Five Mile Creek-Trinity River - ELAMC","","","","","TTI","","","","","","","{60C65F79-EC08-4910-BA65-0B221E2C3C0A}"
"3526","20150825-CM-2","TRO-C","","","Bioassessment","Grab","Water","","120301050101","Headwaters Turtle Creek","1600 Viceroy","2015-08-25 00:00:00","2015-08-25 11:05:00","christopher.morris","2015-08-25 00:00:00","","","","","","2015-08-25 00:00:00","","3","Normal","True","","Headwaters Turtle Creek - DALEB","","","","","TTI","","","","","","","{EFD1CDE6-3DF4-4727-BFFB-4A41321EA91F}"
"3527","20150825-CM-3","cac-a","","","Bioassessment","Grab","Water","","120301031007","Bachman Branch-Elm Fork Trinity River","10700 luna rd","2015-08-25 00:00:00","2015-08-25 09:05:00","christopher.morris","2015-08-25 00:00:00","","","","","","2015-08-25 00:00:00","","3","Normal","True","","Bachman Branch-Elm Fork Trinity River - EFTRR","","","","","TTI","","","","","","","{94621FCB-1F5C-4F68-BE49-D8A8428F7143}"
"3528","20150825-CM-4","dan-a","","","Bioassessment","Grab","Water","","120301031007","Bachman Branch-Elm Fork Trinity River","10430 bickham rd","2015-08-25 00:00:00","2015-08-25 09:20:00","christopher.morris","2015-08-25 00:00:00","","","","","","2015-08-25 00:00:00","","3","Normal","True","","Bachman Branch-Elm Fork Trinity River - EFTRR","","","","","TTI","","","","","","","{C1539E2A-2B47-4448-98B9-29D3DDC4C999}"
"3529","20150825-CM-5","NWD-5","","","Bioassessment","Grab","Water","","120301031007","Bachman Branch-Elm Fork Trinity River","10600 Brockbank Drive","2015-08-25 00:00:00","2015-08-25 09:50:00","christopher.morris","2015-08-25 00:00:00","","","","","","2015-08-25 00:00:00","","3","Normal","True","","Bachman Branch-Elm Fork Trinity River - EFTRR","","","","","TTI","","","","","","","{9B332D68-8C1D-46DC-92D9-C199B1DD3F90}"
"3530","20150825-CM-6","bab-c","","","Bioassessment","Grab","Water","","120301031007","Bachman Branch-Elm Fork Trinity River","9301 Sunnybrook Ln","2015-08-25 00:00:00","2015-08-25 10:20:00","christopher.morris","2015-08-25 00:00:00","","","","","","2015-08-25 00:00:00","","3","Normal","True","","Bachman Branch-Elm Fork Trinity River - EFTRR","","","","","TTI","","","","","","","{F92A1FF7-29BE-49E2-B2F4-76041AC33929}"
"3531","20150825-CM-6_dup","bab-c","","","Bioassessment","Grab","Water","","120301031007","Bachman Branch-Elm Fork Trinity River","9301 Sunnybrook Ln","2015-08-25 00:00:00","2015-08-25 10:20:00","christopher.morris","2015-08-25 00:00:00","","","","","","2015-08-25 00:00:00","","3","Normal","True","","Bachman Branch-Elm Fork Trinity River - EFTRR","","True","","","TTI","","","","","","","{C88796ED-4064-4A79-8D68-22F91F431D34}"
"3532","20150825-CM-7","LBAC-1","","","Bioassessment","Grab","Water","","120301031007","Bachman Branch-Elm Fork Trinity River","9400 Harry Hines Blvd","2015-08-25 00:00:00","2015-08-25 10:45:00","christopher.morris","2015-08-25 00:00:00","","","","","","2015-08-25 00:00:00","","3","Normal","True","","Bachman Branch-Elm Fork Trinity River - EFTRR","","","","","TTI","","","","","","","{36DCDA9E-DE56-4E5B-B49A-2800C63E9144}"
"3533","20150826-CM-1","ash-a","","","Bioassessment","Grab","Water","","120301050106","City of Dallas-White Rock Creek","1802 highland rd","2015-08-26 00:00:00","2015-08-26 09:25:00","christopher.morris","2015-08-26 00:00:00","","","","","","2015-08-26 00:00:00","","4","Normal","True","","City of Dallas-White Rock Creek","","","","","TTI","","","","","","","{216888E7-55AF-4FE1-BD8D-AC09249461D8}"
"3534","20150826-CM-2","whc-a","","","Bioassessment","Grab","Water","","120301050106","City of Dallas-White Rock Creek","5055 Scyene Road","2015-08-26 00:00:00","2015-08-26 09:50:00","christopher.morris","2015-08-26 00:00:00","","","","","","2015-08-26 00:00:00","","4","Normal","True","","City of Dallas-White Rock Creek","","","","","TTI","","","","","","","{330F851D-39A8-4475-9FD1-A1E57DDA67AD}"
