"DW_OUTFALL_INSPECT_ID","EMPLOYEE_ID","EMPLOYEE_NAME","EMPLOYEE2_ID","EMPLOYEE2_NAME","INSPECTION_TIME","INSPECTION_DATE","GPS_NORTH","GPS_WEST","WATERSHED_CODE","STREAM_ID","STREAM_NAME","SWQ_ID","LOCATOR_MAP_GRID","OUTFALL_NODE_NUMBER","OUTFALL_ACCESS","OUTFALL_FLOW","OIL_SHEEN","SEWAGE_ODOR","SOLVENT_ODOR","PETROLEUM_ODOR","OTHER_ODOR","SAMPLE_COLLECTED","PH","DISSOLVED_OXYGEN","WATER_TEMPERATURE","SPEC_CONDUCTIVITY","TOTAL_DISSOLVED_SOLID","ORP","TURBIDITY","TOTAL_SUSPENDED_SOLID","CHLORINE","HARDNESS","FECAL_COUNT","PHOSPHOROUS","NITRATE","NITRITE","IRON","AMMONIA","CHEM_OXYGEN_DEMAND","PHENOLS","COPPER","DETERGENT","SULFATE","SENT_LAB_SAMPLE","COMMENTS","CREATE_DATE","RE-INSPECTION","NODE_NOT_OUTFALL","OUTFALL_IS_FLUME","NODE_AN_OUTFALL","NITRATE_NITRITE","E_COLI","ROWID"
"6343","","Lawrence Cantos","","","1899-12-30 11:19:00","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","428513","371","99","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{F4BC31BF-AE64-47E5-B143-495171B0C27C}"
"6344","","Lawrence Cantos","","","1899-12-30 11:20:00","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","431081","371","64","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","No stream","","N  ","","N  ","Y  ","","","{7BF6714D-DB6A-4523-BB35-209A72128449}"
"6345","","Lawrence Cantos","","","1899-12-30 11:22:00","2008-04-28 00:00:00","","","UDUC","","South Mesquite Creek","431063","371","209","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","No stream","","N  ","","N  ","Y  ","","","{5B9E2E2C-ECDC-4DC0-A2D7-04D04B862DD0}"
"6346","","Lawrence Cantos","","","1899-12-30 11:24:00","2008-04-28 00:00:00","","","UDUC","","South Mesquite Creek","431069","371","221","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{147C4E18-7075-4C68-A12D-0905ED00F1EC}"
"6347","","Lawrence Cantos","","","1899-12-30 11:25:00","2008-04-28 00:00:00","","","UDUC","","South Mesquite Creek","429503","371","197","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{235B818A-9FAB-46A5-99CE-2440A3F4E57C}"
"6348","","Lawrence Cantos","","","1899-12-30 11:27:00","2008-04-28 00:00:00","","","UDUC","","South Mesquite Creek","429506","371","174","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{6438BA2D-7594-4EBA-A1D3-C01004F4472A}"
"6349","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","428514","386","3","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{131B704C-CE5A-497F-97FA-B21B875CB10C}"
"6350","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","428515","386","1","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{D1395FAE-5F97-46D2-B025-A511E3DB1583}"
"6351","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","428517","386","5","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","lnlet","","N  ","","N  ","N  ","","","{841D9A8F-8F8C-4805-BA86-DA4BCCA31BF8}"
"6352","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","428516","386","7","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","lnlet","","N  ","","N  ","N  ","","","{783F9AA4-20E9-4EAA-BEC2-EE17041E868F}"
"6353","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","428518","386","6","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Carry over","","N  ","","N  ","N  ","","","{7797E6D8-0BCD-4720-80B2-227934C64CED}"
"6354","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","428519","386","146","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Carry over","","N  ","","N  ","N  ","","","{05873ACE-25C2-428D-A9FF-F872A0102559}"
"6355","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","453755","386","21","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","lnlet","","N  ","","N  ","N  ","","","{E3A0B2F0-677B-426E-BA23-16EC812D50BB}"
"6356","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","453754","386","20","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Inlet","","N  ","","N  ","N  ","","","{B7986EF1-9BB0-4C7D-8B5F-66570FC50B77}"
"6357","","Lawrence Cantos","","","","2008-04-28 00:00:00","32.83681","96.66031","USME","","","","386","9000","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{AA372C8E-77D4-4026-AB20-A66684E36949}"
"6358","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","453808","386","79","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Underground","","N  ","","N  ","N  ","","","{27F6C895-528B-4F86-8022-F6100930BA74}"
"6359","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","434266","425","86","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{98EBD283-9201-484D-BBCB-22D8570DCB11}"
"6360","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","434265","425","57","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{FDF205B7-72C5-4095-9419-B42B8293E8DE}"
"6361","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","434586","479","3","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{ED290537-AEFD-446E-9F8D-8A411674B2BD}"
"6362","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","434585","479","2","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{EFAF3415-27FE-4C89-A0F0-1F84A65A0BF6}"
"6363","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","USME","","South Mesquite Creek","434587","479","4","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{388F1192-087D-4BE4-B70D-050954547E14}"
"6364","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","LWRC","","","435338","495","151","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{F726E2E1-95FE-4552-B381-361103ED54A8}"
"6365","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","LWRC","","","435772","495","1","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Inlet","","N  ","","N  ","N  ","","","{3E000C5A-EC04-4C37-9436-CD8E0C5FA548}"
"6366","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","","435785","495","196","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{B3A34D4A-5A22-4E50-BE4A-480A7DCB5DE1}"
"6367","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","Prairie Creek","435065","495","55","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Inlet","","N  ","","N  ","N  ","","","{1CE711C8-D186-4846-8C3D-B25C56FAC0A5}"
"6368","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","Prairie Creek","435066","495","57","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Inlet","","N  ","","N  ","N  ","","","{8521BE49-DA87-4818-BC47-3B3CE7AF60DF}"
"6369","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","Prairie Creek","435067","495","59","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Inlet","","N  ","","N  ","N  ","","","{CFA7B4BA-76F7-49FC-97F1-AB71DF24EEF5}"
"6370","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","Prairie Creek","435068","495","61","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Inlet","","N  ","","N  ","N  ","","","{7DBBC212-62EE-4A08-8B7F-433538295D39}"
"6371","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","Prairie Creek","435069","495","63","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Inlet","","N  ","","N  ","N  ","","","{A1E1DE78-AFFB-48C4-A6FE-5C108F6A07F5}"
"6372","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","Prairie Creek","435090","495","81","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Does not exist, covered","","N  ","","N  ","N  ","","","{1E99DD94-7210-445D-BE46-DB1F76AAD3DF}"
"6373","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","Prairie Creek","435099","495","91","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{AA6DFD6D-11EE-475E-A350-AF0C36C87C7A}"
"6374","","Lawrence Cantos","","","","2008-04-28 00:00:00","32.78443","96.67621","PRAI","","Prairie Creek","","495","9000","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{7536FA23-9258-419A-9B25-B507D688BB29}"
"6375","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","Prairie Creek","435128","495","114","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{E7C0E7F4-EC33-4439-B50B-4D9EDD7ECC1D}"
"6376","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","Prairie Creek","435129","495","123","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{1F3B42AB-7060-42A7-8F4F-E069A2C9023B}"
"6377","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","Prairie Creek","435110","495","102","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{B1D600AD-4CD3-44B1-8B79-9BAB71B69050}"
"6378","","Lawrence Cantos","","","","2008-04-28 00:00:00","","","PRAI","","Prairie Creek","435111","495","103","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{BACE429B-5245-4A68-992F-A1D779843ADD}"
"6379","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","32.54535","96.42225","WRDM","","","","207","9003","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{3196A0A2-FF68-4FEB-88B6-E2E41535F66E}"
"6380","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","302812","207","57","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{92749636-7B09-46F1-B08C-128CB423C448}"
"6381","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","302811","207","56","Accessible","Medium","N","N","N","N","N","Y","7.61","7.89","26.90",".567","","","0","4",".10","250","","2.75","1.10",".025",".05",".000","","",".00","","","Y","","","N  ","","N  ","Y  ","","","{349E97E6-56EC-48F4-84FF-A646F1ED1115}"
"6382","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","302887","207","133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Inlet","","N  ","","N  ","N  ","","","{E1FB25DB-AEB6-4BFE-8078-E7AEE300FC47}"
"6383","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","302889","207","135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Inlet","","N  ","","N  ","N  ","","","{A9071D86-7219-499C-9360-153D363FC157}"
"6384","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","494290","207","600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Underground","","N  ","","N  ","N  ","","","{1824C423-10EA-4E9E-B178-EDAE4375B41A}"
"6385","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","302770","207","16","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{15D2E97B-BF29-4354-A08E-AE7D01D051AE}"
"6386","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","302768","207","14","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{C6440D89-D5F6-4976-9618-69116A459992}"
"6387","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","302772","207","18","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{08745378-A999-4BE2-9E68-C901815C0515}"
"6388","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","32.54491","96.42221","WRDM","","","","207","9001","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Located behind the Golden Corral building","","N  ","","Y  ","N  ","","","{2E8494B7-24FB-44B9-B93E-328287A820AD}"
"6389","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","302827","207","72","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Needs repair","","N  ","","N  ","Y  ","","","{9C3CFCDC-BA85-4268-A20B-0F441E0E6925}"
"6390","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","32.54528","96.42219","WRDM","","","","207","9000","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Golden corral parking lot","","N  ","","Y  ","Y  ","","","{12CEE788-B709-4484-A1AE-2AADAD52045A}"
"6391","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296208","152","117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Underground, pipe to pipe connection","","N  ","","N  ","N  ","","","{5F363159-9E9D-4561-B496-F469B8163A36}"
"6392","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296207","152","116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","Underground, pipe to pipe connection","","N  ","","N  ","N  ","","","{1E654D9D-A1DA-4B29-B87B-7570875132B0}"
"6393","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296248","152","157","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","Suspect back flow","","N  ","","N  ","Y  ","","","{39E65C30-3688-467D-B6C0-B714E5F76727}"
"6394","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296243","152","152","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{492D9ED0-8C61-4CFF-8573-D884A6CC8709}"
"6395","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296241","152","150","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{9D63445F-F88A-4193-BC5F-D3EE3221AC03}"
"6396","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296239","152","148","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{AFA363A5-4E03-4D07-819D-CB38DF24F3F8}"
"6397","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296227","152","136","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{04910FD7-2C0F-4C0B-B776-67D8D747173F}"
"6398","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296225","152","134","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{7152EEDF-2E43-4F8B-97A0-1DC0EFB4DCFF}"
"6399","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296224","152","133","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{1D154558-5805-4E99-ACE0-FDF0E53154AF}"
"6400","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296222","152","131","Accessible","Medium","N","N","N","N","N","Y","7.84","8.05","26.50",".882","","","3","6",".00","250","",".47","1.40",".034",".00",".000","","",".05","","","Y","","","N  ","","N  ","Y  ","","","{DD482A90-6222-45B8-9430-1E651479D420}"
"6401","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296191","152","100","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{89741DE8-C0F7-45E3-B2C7-1D7A770582EC}"
"6402","","Bill Clemons","","Nusrat Munir","","2008-04-30 00:00:00","","","WRDM","","","296139","152","47","Accessible","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{5BFE44E7-0392-4FC0-BEEB-5F242F1A27A1}"
